POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,Distance,Distancia_tren,Distancia_obelisco,NUMPOINTS
"740",VTA,TERRENO,-34.637909200000003,-58.474270900000000,287.000000000000000,"700000",FLORESTA,"10",904.800687897002035,863.326926351138013,7545826.618733409792185,"397"
"741",VTA,TERRENO,-34.617735699999997,-58.474263600000000,128.000000000000000,"260000",VILLA SANTA RITA,"11",1500.140891092589982,1344.998019049140112,7547071.245427720248699,"441"
"742",VTA,TERRENO,-34.584879899999997,-58.474190200000002,1100.000000000000000,"1300000",PARQUE CHAS,"15",402.830337224435993,1685.403401165599917,7549103.476192140020430,"267"
"743",VTA,TERRENO,-34.637568899999998,-58.474124799999998,228.000000000000000,"620000",FLORESTA,"10",865.199034413672052,846.672778372379980,7545858.738321400247514,"408"
"744",VTA,TERRENO,-34.578792000000000,-58.474108999999999,158.000000000000000,"450000",VILLA ORTUZAR,"15",272.813306162836000,1235.010069707379898,7549485.249567960388958,"332"
"745",VTA,TERRENO,-34.620179899999997,-58.474084699999999,225.000000000000000,"680000",VILLA SANTA RITA,"11",1236.915545518510044,1118.024317045450061,7546934.141095000319183,"412"
"746",VTA,TERRENO,-34.618304100000003,-58.474039200000000,427.000000000000000,"580000",VILLA SANTA RITA,"11",1433.841827607260029,1281.167501125519948,7547053.296235719695687,"436"
"747",VTA,TERRENO,-34.623543699999999,-58.474002599999999,280.000000000000000,"800000",FLORES NORTE,"7",889.694072155568051,862.141333313446012,7546732.947666269727051,"468"
"748",VTA,TERRENO,-34.653233000000000,-58.473979999999997,389.000000000000000,"500000",PARQUE AVELLANEDA,"9",1577.536492481410050,2399.002598826310077,7544903.936905950307846,"210"
"749",VTA,TERRENO,-34.653514999999999,-58.473896000000003,389.000000000000000,"779900",PARQUE AVELLANEDA,"9",1594.084808703220006,2431.209108981679947,7544892.951736070215702,"226"
"750",VTA,TERRENO,-34.584015700000002,-58.473772900000000,325.000000000000000,"560000",PARQUE CHAS,"15",309.923231756413998,1652.539471315400078,7549188.610015230253339,"274"
"751",VTA,TERRENO,-34.672634500000001,-58.473709700000001,212.000000000000000,"115000",VILLA LUGANO,"8",3435.514733564620201,581.363734175503055,7543728.431257599964738,"305"
"752",VTA,TERRENO,-34.616892999999997,-58.473700999999998,280.000000000000000,"300000",VILLA SANTA RITA,"11",1577.057576927549917,1397.744351983830029,7547166.106105119921267,"405"
"753",VTA,TERRENO,-34.642606100000002,-58.473537999999998,384.000000000000000,"249900",PARQUE AVELLANEDA,"9",1092.576216379819925,1320.080627478469978,7545592.857482600025833,"301"
"754",VTA,TERRENO,-34.616616399999998,-58.473512700000001,498.000000000000000,"435000",VILLA SANTA RITA,"11",1602.975995566660004,1416.225794524729963,7547197.519762329757214,"395"
"755",VTA,TERRENO,-34.618745900000000,-58.473511899999998,120.000000000000000,"250000",VILLA SANTA RITA,"11",1373.592312224270017,1213.503343741379922,7547066.245084400288761,"435"
"756",VTA,TERRENO,-34.601027799999997,-58.473508500000001,339.000000000000000,"480000",PATERNAL,"15",1993.681528013690013,1837.078908605089964,7548159.331386470235884,"296"
"757",VTA,TERRENO,-34.648394000000003,-58.473416999999998,121.000000000000000,"168000",PARQUE AVELLANEDA,"9",1217.071939501159932,1904.556056148979906,7545245.199837549589574,"197"
"758",VTA,TERRENO,-34.558383200000002,-58.473373000000002,503.000000000000000,"740000",COGHLAN,"12",1053.886924654319955,784.183464358025049,7550800.609663790091872,"300"
"759",VTA,TERRENO,-34.634680699999997,-58.473250600000000,502.000000000000000,"1300000",FLORESTA,"10",551.309802610050042,745.812896243823957,7546103.468839869834483,"609"
"760",VTA,TERRENO,-34.621817999999998,-58.473140999999998,425.000000000000000,"1450000",FLORES NORTE,"7",1037.055979014050081,925.043111376880006,7546905.052462239749730,"422"
"761",VTA,TERRENO,-34.582073100000002,-58.473122099999998,160.000000000000000,"1050000",VILLA ORTUZAR,"15",137.464167270248993,1578.049656320310078,7549358.079567699693143,"288"
"762",VTA,TERRENO,-34.637972900000001,-58.473104200000002,600.000000000000000,"480000",PARQUE AVELLANEDA,"9",866.367950814091046,946.245021354608980,7545911.614932480268180,"401"
"763",VTA,TERRENO,-34.547975999999998,-58.473092800000003,600.000000000000000,"750000",SAAVEDRA,"12",1300.086687180820036,940.660342798572970,7551464.198041929863393,"452"
"764",VTA,TERRENO,-34.547982900000001,-58.473031300000002,375.000000000000000,"900000",SAAVEDRA,"12",1295.320044406400029,934.991014123668947,7551468.463049160316586,"463"
"765",VTA,TERRENO,-34.615139499999998,-58.472993500000001,441.000000000000000,"900000",VILLA GRAL. MITRE,"11",1754.144150384340037,1542.434989910329932,7547328.187977169640362,"382"
"766",VTA,TERRENO,-34.638429700000003,-58.472962400000000,234.000000000000000,"460000",PARQUE AVELLANEDA,"9",909.262950923979020,989.753804576374023,7545894.254662719555199,"396"
"767",VTA,TERRENO,-34.634609800000000,-58.472928199999998,258.000000000000000,"990000",FLORESTA,"10",527.605779747798010,771.085375753831045,7546132.414374750107527,"610"
"768",VTA,TERRENO,-34.682482999999998,-58.472887000000000,294.000000000000000,"240000",VILLA LUGANO,"8",4465.758894202939700,701.882375820479979,7543184.029295709915459,"243"
"769",VTA,TERRENO,-34.599750899999997,-58.472830399999999,126.000000000000000,"190000",PATERNAL,"15",1839.410870918329920,1907.377296762759897,7548289.794784690253437,"247"
"770",VTA,TERRENO,-34.547519999999999,-58.472791999999998,187.000000000000000,"580000",SAAVEDRA,"12",1313.500916711899890,916.404580520953004,7551515.281816390343010,"445"
"771",VTA,TERRENO,-34.634786499999997,-58.472789100000000,536.000000000000000,"800000",FLORESTA,"10",536.838479577426028,789.595653025142951,7546132.120275629684329,"604"
"772",VTA,TERRENO,-34.554634299999996,-58.472760100000002,776.000000000000000,"1300000",COGHLAN,"12",959.358188857880009,1149.878956411309900,7551078.688915460370481,"339"
"773",VTA,TERRENO,-34.578000299999999,-58.472732499999999,251.000000000000000,"390000",VILLA ORTUZAR,"15",386.030488437853990,1208.276074448940108,7549639.058793880045414,"310"
"774",VTA,TERRENO,-34.551625600000001,-58.472731000000003,319.000000000000000,"635000",SAAVEDRA,"12",1049.437241454600098,979.327834522151988,7551266.573085900396109,"396"
"775",VTA,TERRENO,-34.551459800000003,-58.472712600000001,364.000000000000000,"850000",NUNEZ,"13",1055.860237935999976,970.956207678578039,7551278.208016510121524,"395"
"776",VTA,TERRENO,-34.547727000000002,-58.472614999999998,375.000000000000000,"850000",SAAVEDRA,"12",1285.939689503650015,898.338249898236995,7551516.007806249894202,"460"
"777",VTA,TERRENO,-34.643411700000001,-58.472614800000002,563.000000000000000,"390000",PARQUE AVELLANEDA,"9",1005.179128827439968,1440.400123203570047,7545613.545135370455682,"277"
"778",VTA,TERRENO,-34.547725700000001,-58.472614299999996,750.000000000000000,"1500000",SAAVEDRA,"12",1285.991225647330111,898.284219658073994,7551516.141423589549959,"460"
"779",VTA,TERRENO,-34.616623199999999,-58.472608399999999,405.000000000000000,"290000",VILLA GRAL. MITRE,"11",1585.920285067940085,1378.081815235140084,7547266.036434980109334,"398"
"780",VTA,TERRENO,-34.578405500000002,-58.472606700000000,245.000000000000000,"430000",VILLA ORTUZAR,"15",349.242945386799988,1253.360142730590042,7549623.652442960068583,"304"
"781",VTA,TERRENO,-34.540907900000001,-58.472575900000002,200.000000000000000,"1300000",NUNEZ,"13",1883.495921691019930,640.962816230810972,7551939.824526630342007,"345"
"782",VTA,TERRENO,-34.643579500000001,-58.472563800000003,200.000000000000000,"499000",PARQUE AVELLANEDA,"9",1000.881136691269944,1458.696810480279964,7545607.085337909869850,"273"
"783",VTA,TERRENO,-34.634430199999997,-58.472534799999998,237.000000000000000,"800000",FLORESTA,"10",490.978289680305011,799.420183685910956,7546173.474641660228372,"744"
"784",VTA,TERRENO,-34.570869399999999,-58.472469300000000,262.000000000000000,"460000",VILLA URQUIZA,"12",1097.867590175990017,657.391289726948003,7550099.092110079713166,"200"
"785",VTA,TERRENO,-34.573881499999999,-58.472370200000000,375.000000000000000,"500000",VILLA URQUIZA,"12",835.109409820948031,858.226030504592018,7549920.805052259936929,"227"
"786",VTA,TERRENO,-34.634438299999999,-58.472301100000003,0.000000000000000,"350000",FLORESTA,"10",480.504318651412973,820.232390610608036,7546190.787819859571755,"741"
"787",VTA,TERRENO,-34.601942999999999,-58.472299000000000,860.000000000000000,"500000",PATERNAL,"15",2056.835427264310056,1948.659618996600102,7548195.091773079708219,"331"
"788",VTA,TERRENO,-34.559549500000003,-58.472287500000000,365.000000000000000,"1100000",COGHLAN,"12",1007.457385841869950,693.042402780995985,7550811.429288480430841,"319"
"789",VTA,TERRENO,-34.634813399999999,-58.472285499999998,169.000000000000000,"315000",FLORESTA,"10",516.107386767127991,834.151960163124954,7546168.845892099663615,"598"
"790",VTA,TERRENO,-34.548907100000001,-58.472262100000002,155.000000000000000,"660000",SAAVEDRA,"12",1175.189562112260091,866.457100149592975,7551470.098204580135643,"490"
"791",VTA,TERRENO,-34.582440800000001,-58.472255099999998,167.000000000000000,"1100000",VILLA ORTUZAR,"15",225.116405000713996,1667.237958496629972,7549401.505549719557166,"289"
"792",VTA,TERRENO,-34.581480900000003,-58.472225500000000,347.000000000000000,"590000",VILLA ORTUZAR,"15",186.690805559052990,1576.555411111200101,7549462.982917870394886,"331"
"793",VTA,TERRENO,-34.568097000000002,-58.472150999999997,254.000000000000000,"890000",BELGRANO,"13",1348.814303401130019,430.226787532300023,7550294.425093449652195,"227"
"794",VTA,TERRENO,-34.585120000000003,-58.472125599999998,1400.000000000000000,"8000000",PARQUE CHAS,"15",471.253990500632995,1847.083439379189940,7549246.091404289938509,"302"
"795",VTA,TERRENO,-34.584986399999998,-58.472123699999997,275.000000000000000,"590000",PARQUE CHAS,"15",457.863092731067979,1837.993304559950047,7549254.478419479914010,"303"
"796",VTA,TERRENO,-34.582776400000000,-58.472112299999999,280.000000000000000,"650000",VILLA ORTUZAR,"15",258.562144739868984,1697.804643795340098,7549391.689849539659917,"279"
"797",VTA,TERRENO,-34.634550400000002,-58.472084700000003,258.000000000000000,"1000000",FLORES NORTE,"7",481.707941807905001,842.780226068696948,7546200.369072150439024,"750"
"798",VTA,TERRENO,-34.677981000000003,-58.472057999999997,340.000000000000000,"175000",VILLA LUGANO,"8",3962.489457182849947,459.943028204730012,7543524.703252409584820,"411"
"799",VTA,TERRENO,-34.541677300000003,-58.472006600000000,0.000000000000000,"1300000",NUNEZ,"13",1783.462509133850062,678.483415279303017,7551935.765018849633634,"391"
"800",VTA,TERRENO,-34.622026599999998,-58.471907999999999,181.000000000000000,"420000",FLORES NORTE,"7",985.169527773972050,832.843206046098999,7546986.176617420278490,"461"
"801",VTA,TERRENO,-34.643993299999998,-58.471887199999998,563.000000000000000,"400000",PARQUE AVELLANEDA,"9",941.444251154278049,1530.552988085959896,7545633.136599389836192,"302"
"802",VTA,TERRENO,-34.573143899999998,-58.471884099999997,182.000000000000000,"430000",VILLA URQUIZA,"12",924.743170496964012,836.806058828035020,7550003.382874250411987,"191"
"803",VTA,TERRENO,-34.630623399999998,-58.471748200000000,1044.000000000000000,"2000000",FLORES NORTE,"7",193.571200180880993,596.366746184238991,7546468.185545120388269,"947"
"804",VTA,TERRENO,-34.549586900000001,-58.471720300000001,370.000000000000000,"750000",SAAVEDRA,"12",1089.184934694020058,826.619351520301962,7551469.470871009863913,"524"
"805",VTA,TERRENO,-34.547472900000002,-58.471677999999997,748.000000000000000,"1500000",SAAVEDRA,"12",1244.880737579869901,815.221153930594028,7551603.157149599865079,"486"
"806",VTA,TERRENO,-34.630305600000000,-58.471662400000000,1039.000000000000000,"1900000",FLORES NORTE,"7",190.753687823842995,572.039927465810024,7546494.323744770139456,"931"
"807",VTA,TERRENO,-34.581637999999998,-58.471643999999998,337.000000000000000,"1080000",VILLA ORTUZAR,"15",242.139653137198991,1614.136597148670035,7549497.631535929627717,"327"
"808",VTA,TERRENO,-34.609996000000002,-58.471583000000003,207.000000000000000,"219000",VILLA GRAL. MITRE,"11",2242.616794298589866,2041.769184305029967,7547752.955755040049553,"310"
"809",VTA,TERRENO,-34.560159400000003,-58.471565800000000,386.000000000000000,"1070000",COGHLAN,"12",980.875340803601034,663.891059195455000,7550828.835720440372825,"337"
"810",VTA,TERRENO,-34.595896900000000,-58.471563699999997,225.000000000000000,"440000",PATERNAL,"15",1397.803749117650113,2104.618223579119785,7548624.108455190435052,"87"
"811",VTA,TERRENO,-34.546897000000001,-58.471403000000002,194.000000000000000,"900000",SAAVEDRA,"12",1275.597583802360077,800.004061529517003,7551659.672967949882150,"472"
"812",VTA,TERRENO,-34.686085300000002,-58.471337800000001,240.000000000000000,"180000",VILLA RIACHUELO,"8",4827.356476270119856,1119.526048455559931,7543080.017399109899998,"220"
"813",VTA,TERRENO,-34.560199500000003,-58.471294200000003,280.000000000000000,"570000",COGHLAN,"12",961.863065892755003,673.544889373779029,7550847.074994070455432,"360"
"814",VTA,TERRENO,-34.561261799999997,-58.471271100000003,1000.000000000000000,"830000",COGHLAN,"12",1027.014074503819984,580.347272437870970,7550783.286296379752457,"395"
"815",VTA,TERRENO,-34.560996699999997,-58.471257100000003,111.000000000000000,"400000",COGHLAN,"12",1008.395006536130040,603.922892372863998,7550800.712245360016823,"385"
"816",VTA,TERRENO,-34.562501699999999,-58.471207999999997,244.000000000000000,"650000",COGHLAN,"12",1111.643623047129950,487.907959009691979,7550711.589874530211091,"400"
"817",VTA,TERRENO,-34.604489299999997,-58.471115500000003,0.000000000000000,"300000",VILLA GRAL. MITRE,"11",2306.459847057739807,2085.067356960899815,7548128.256814549677074,"355"
"818",VTA,TERRENO,-34.621614000000001,-58.471094999999998,337.000000000000000,"550000",FLORES NORTE,"7",1017.520504274220002,825.865851271543988,7547073.596190010197461,"397"
"819",VTA,TERRENO,-34.580395699999997,-58.471078300000002,156.000000000000000,"400000",VILLA ORTUZAR,"15",305.210188575979998,1514.228006067359956,7549617.411713560111821,"322"
"820",VTA,TERRENO,-34.576373699999998,-58.471072300000003,391.000000000000000,"870000",VILLA ORTUZAR,"15",614.003062922750019,1143.257057826489927,7549866.013990810140967,"220"
"821",VTA,TERRENO,-34.552081500000000,-58.471026999999999,366.000000000000000,"1900000",NUNEZ,"13",886.602443477220959,860.156600109194983,7551368.404554709792137,"485"
"822",VTA,TERRENO,-34.636425000000003,-58.470980900000001,266.000000000000000,"550000",FLORES NORTE,"7",646.122992016977946,1013.683606546850001,7546168.900625769980252,"456"
"823",VTA,TERRENO,-34.618734400000001,-58.470941199999999,282.000000000000000,"650000",VILLA GRAL. MITRE,"11",1333.526975011920058,1101.627303937229954,7547262.918356760405004,"416"
"824",VTA,TERRENO,-34.559967200000003,-58.470863799999997,185.000000000000000,"360000",COGHLAN,"12",914.715750091786958,717.088750003676978,7550894.234062709845603,"363"
"825",VTA,TERRENO,-34.587463999999997,-58.470858499999999,1300.000000000000000,"370000",PARQUE CHAS,"15",565.906103531148005,2104.391032738969898,7549198.100162159651518,"172"
"826",VTA,TERRENO,-34.607714999999999,-58.470714000000001,387.000000000000000,"475000",VILLA GRAL. MITRE,"11",2460.480434922959830,2208.131869710829960,7547959.897808680310845,"302"
"827",VTA,TERRENO,-34.606606200000002,-58.470670400000003,0.000000000000000,"230000",VILLA GRAL. MITRE,"11",2530.325867767429827,2175.920805140759967,7548031.614445580169559,"286"
"828",VTA,TERRENO,-34.607083699999997,-58.470647399999997,288.000000000000000,"275000",VILLA GRAL. MITRE,"11",2520.559578679520200,2192.670422845740177,7548003.914759309962392,"285"
"829",VTA,TERRENO,-34.607442900000002,-58.470621000000001,138.000000000000000,"195000",VILLA GRAL. MITRE,"11",2485.053131021789795,2206.820938859680155,7547983.771319029852748,"283"
"830",VTA,TERRENO,-34.558325199999999,-58.470549800000001,294.000000000000000,"890000",COGHLAN,"12",806.868948642790997,886.496086966408029,7551019.504964729771018,"340"
"831",VTA,TERRENO,-34.563293999999999,-58.470508299999999,218.000000000000000,"840000",COGHLAN,"12",1130.173776404649971,494.870349765285027,7550716.062455019913614,"395"
"832",VTA,TERRENO,-34.563147899999997,-58.470499400000001,264.000000000000000,"800000",COGHLAN,"12",1117.507114353730003,502.949134487842002,7550725.756339630112052,"412"
"833",VTA,TERRENO,-34.620176000000001,-58.470453999999997,979.000000000000000,"1450000",FLORES NORTE,"7",1170.637218902450059,937.368173522541952,7547211.146101670339704,"418"
"834",VTA,TERRENO,-34.632122000000003,-58.470405999999997,261.000000000000000,"550000",FLORES NORTE,"7",171.974580578960996,612.336060164275978,7546478.073718610219657,"902"
"835",VTA,TERRENO,-34.581480900000003,-58.470338800000000,368.000000000000000,"450000",VILLA ORTUZAR,"15",358.937758911957985,1652.405487161500105,7549606.848237520083785,"340"
